ID|y
28cdd68bcd4240d89da3a49f6f5ac519|None
679ba68ed3ed4a168515fce07df830b7|articleB
977318f31c39423c981784cb9a5ca262|articleB
3c7e153f0d2e45288f3f3cdc5dd84313|articleA
78666bfc20704eb091f7a47c6748f92a|articleC
fbea825cac264fb19d00f49f0ad1af5f|articleC
2d24ede9f53e45aa9f6f65b2b979d8c7|articleC
cb63dfe469f54523a218d3b4fc905cb0|articleC
dc8c04a00df842cd8a84de3b34cbb745|articleC
d7d565edaaa949a68679a6135753d737|articleB
e50dc2c23ca046d69bb207f35103c38f|articleB
a2175b2c31ae4ccbbcff3d5b33554e14|None
9a082fc6fe624e71891fec9631af7341|articleC
de291dc733644300958cf3fdd72f02b0|articleA
3d5ede3fa09a4c6e8649e7dc56e97c96|articleB
d7aed1eb48b04935a7365405f187655f|None
e98ef2bb0d1f41a99705a68d9c7d43f2|articleC
b35b70a02d194ea798ed79e04fad7d25|articleA
38080d041c374c72a2c9b35b85ecc495|articleA
9f5f9e662dda4a5195cccad1ef40a934|None
00892bd1238e454ba9921bef7419c935|articleC
ecac0db3cd4e4706be3935248a1b8d83|None
6f0401ed02c34dcd99ddf763bbeb2375|articleA
907ce0f342a74fb0b6e4488163a09749|None
b4b67673c6f54d6b8bde79d550e6330d|articleB
9d30bff1290a4dcaae85b31eb827b3e6|None
7e651fef800643eb9560dee7bf959726|None
14511bc77d644947b7405ffe0a36e32e|articleC
f8f1d25b30a64d8183ca138cb7b8f2c8|articleB
aa941b9411a748bbb72baa1391c5b169|articleC
adb453a12cf245cdaaa1ef034f97414a|articleC
57573f39cce34a448015f4c1283fb4c3|None
6f55b302508745eb85eaf097f2e2a598|None
12c229c9c5594ae28519b390cb4a6925|articleB
73ddf0a1a0a747ef9d974473487e4297|None
bfd59c91e1394e0b96aecdb50b79079a|None
8fbaaf9ba5a24dc4b88deaeb686677b8|None
ca57942cb68143ac9e73cd3fecdd6507|articleB
5d136776060f40deab8b80b90f3a32a8|None
0296b89d8ad54250be12325f59624c64|None
da989cdc206549de9c2244f58670e042|articleC
5ee3fb9fb2f94e3eac4579df173051e8|None
5bff05bb632e4535ba94ffe877028bf0|articleC
729506408acd42ba825b335fc5d11a1b|articleB
0130d6aa6f5e48e4944003f3dab972f6|None
bace86716822458c8b5564c5c469af2d|None
2836349e0f6140b39a12c80a151d397b|articleC
92c322a5bce74e9399dfdcb8ecdd6bbb|articleA
52e68c4c23d649df9a7d6d2aed410bb6|articleC
0dff991cffdc42d0a2184040a9151c30|None
fddb07bab47d49109c4d7d3a36e1151f|articleA
1daf7a92d963415692a47ffa42c2c3ff|None
10181101e181489ea18a4e596e84d9aa|articleB
aa83f5958d7240efabc3ab6b1a25df36|articleC
4193165138b444e88711989d785e6651|articleB
05aa8fe74cf74efdaedeb8d332853474|articleC
1d7d63c8ea7b4f23b02a66ff37d50d0f|articleB
8e4c69d4f3d7496894868a9880654c54|articleA
b1e1d9f4300449e48aeb6a1416807d3b|articleB
708c2c1bfc044ba2aec82bd5f43c0bac|articleA
eae3c0c512db436093239fd9118b3742|articleA
6317422610ff4d018ac6b648d07cdce6|articleB
f531844763af4a4f9be1b919aac9884d|articleC
5f5a2ec2cdeb4eefa64d677d3fe0444b|None
a85f2a579acd42019fe10a7e17c7670b|None
12ae9d4b0e4040c59b4047df5fff1afa|articleB
ef869f2f575a4a64a7911125df4e5f15|articleA
981da22abd454aacab50f61de2a09633|articleA
de8fb461e2c2420a84a77ac3b8b21225|articleA
a75d502e67314db2b576288361006dd6|articleC
8a738678d5b44186aaf49177c6a1448b|None
7912af790a4940358433e4062dc88ff8|None
2b2c391256ac44b69aaa4d734154084c|None
3cc61ee4c83041ebb3a0e84460de3c02|articleC
77e2f7f76a9d456c821a227364be1bc6|articleB
b8f9267441374fdeb96caf08a1735f57|articleB
26a6ba03ed9e4f1385523397ccbf2907|articleA
e92658c9d93742718303152e0015e30a|articleA
5cebe6d1cd344d4c89049a91cef886e6|None
12289e5f61ec42b39a39a7a71e3fb132|None
e9c31df278a048e49c1f91d2dbad2ee0|articleA
500d54c6e43047e8890768a5bd4e8ca6|articleA
3886e2010c3a470ebd8c65d2404ad58d|articleC
40cf050f7257490780f45d7b44c1552e|articleB
8be33ad15c0a4934b98408be5d8ab41a|articleC
f69d37631a164c978e27e83e8dcf33b0|articleA
81de63ebb5244fd08537dae36b8c45e2|None
f9ca316f249b4071ae45ce2e4eb9a3ff|None
326460fc658c493387a66833f5c96255|articleB
f669623397ab4fc99e6036b998160144|None
ff389aeed1224063bad7493beaf8077f|articleC
cb19da347ebd4301854e09b133f83aa1|articleC
3e9b6b91210b4ad29e7136917778407e|articleA
870f7c53633e4277bc421acc431fae80|None
9d6f357490834004a3e48ba12bf78994|None
532796dc3a0d4fd98b8dd7cc3065a864|articleC
ccf8f4f6feac4513a5f33114bbb425fe|None
b2605e204cea4f819249bc05e63b2a8d|articleA
87f70ad755014be9a4fce2b6d05d8ee7|articleA
1a2e495886114a659103a10276d2bc6e|articleA
238fae40ee194d83ab9e109557a25c53|articleA
0384f0733b154006ac5e65521d818922|articleC
abc5717e13954ea38202c2a410a94067|None
98ab43e57f0a4fa5aef0b4057de14e63|None
5e20dd6b6195469cb7cc92857bb4cd49|None
cec53da09a524ff68a3d0caf62e7278f|None
5cfef1dd03554b97be6ede82a687485a|articleB
ee8ba51e34af4994af6b83cd3121afcf|articleB
530a68815dc74a54894f10fad94214d9|None
9c7a416847ca43e7b15ab801de22770a|articleC
e3a1da9dde314343953ed7eec45d572f|None
f1d48462a9cf41168127ad06f55dbc0f|articleB
99caf89645754ebc80edecd7fa04211c|articleB
caf7304ad72e4768b9115d213e43e1a3|articleA
fa8925bc00f14e4e882e22f69075114d|None
23b1d36ae68a49f5b0b63936abe16b10|None
282d45bba0274685854550b94508cb2e|articleC
c9356d7a949547ffa1583c6bfc039b3b|articleB
b3226aafa43b4ed0bc1de6913004a745|None
3f44316e0a0d4173ade6572a70d51009|articleB
a04f83a10688490c9e7fb45567d3af0e|None
4d16e6d532c145d1800c8680ea0e0bbf|None
98e20d41675f4154b0b84b928392894d|None
b275720aeb554dd1b2e1abfcd630f4c6|None
f4160b5a280b42a5a9290c533b0fd209|None
e345a3aaec244e50aa72652ca59bf565|articleC
68c11e1ec6ca471984078441cfee8e0c|articleC
84462720a7f749feb3ac720bf357dc2c|None
3089fd5ed1014503b29a07446587b961|None
2fe7b9e97cc94259a8dbbe1e990ba2d5|articleC
ffc74e65190940db8db57eb0d587cd84|None
288cb8a4301d411cabde92dcd8ca3225|None
f043cf90168749af94e40527c9674f35|None
291e2264ee5b4862af4bbe04d2b11e17|None
a42af4a7f05b4746bc59ce56d0b6eb2c|None
ecb97e4d29ef4ce6bcfcb8e78f272e41|None
cfe8be1dd46b4eceb8afdf7e75c472c6|articleC
af0c0db66c134bd787127c76f1a4a2d3|None
c85e78b763a045749ebfad64b4783fa1|articleA
76ad4b3a72b44167bd2f128c38dfcf8f|articleB
8fd3c8ba215148408d4224931de06de1|articleA
644ed6b682cc4eef91b2d99d2d5784e4|articleB
1f879e830c774441b2f614247ba5c02a|articleB
87c4da957bfb43dab09875b12cdd67c3|None
b63db71110564e419164245b9cfe12ff|articleB
661df8a0eb9b41c9b21bf921be2f52ee|articleA
ed4bfc121ac84150b64df38f16648347|None
1ba072fef6b9454996e3750ac5576d98|articleC
ef90be49b91d400aa2faebaf212a2513|articleC
216d06e2881e43598f770762dd7e5304|None
9237ecaa7ba942f98967e47490d9037e|articleB
6a9daf0e77f64d8b95acb526d4f4de53|articleA
6a8eaa0f2b0d44f092a5063413637e1e|articleA
134100480e774c6fb2d0e863ba076bf6|articleC
8ef6da80df48400c8306f086840774c4|None
cf745ec683014e6fb2fcaed4370ae4ce|articleA
73fee185a6bd4d8c86f0d66bf885bcab|articleA
0e91d75ab22a4bf3be34522de1c3c351|None
765f7319997645dd8c97e34507eb986e|None
8ad4025defdd4124927bac2c33c6e73e|articleB
f9a8d07d788d4d14a7bcc157622e220a|articleB
935c01ef1cd444d8b03ae3ab46711886|articleC
163df2cc35f34336b23b3099792d9737|articleB
4921457337fa431a819b87f912dd57aa|articleC
a95ba762ad884abba76b665b5d23a0dd|articleB
bb5c105fc5cb414d86d6a8a7ee29eae2|None
a8fb5c95e8f64383b139092dcd264581|articleC
4a9382821c874d51b8d25769cca37db9|articleC
b02c789aac974fa1ab6c806ecbfd2f1e|articleB
45428bdb55c342d7abea6acbeaf55095|articleA
60222e1029984e6db666d519e3a7bdb4|None
1ea3037907b64b2bb3deb34dab9bc05f|articleA
09cc6f6220744a859b97b1056518b33f|articleC
55e7007943ee4ed386e297cf65e1e057|None
16dbbd2e48844b22b5721b6cfddb98ab|None
1df1563005d34ae7b0e4f6a30db907d6|articleB
d67bfa5af5664f51800456bb78ffcd76|articleB
c07c34e0606545c78228fc8f5227f20b|articleC
06c64388aac046608efc714f03465c5e|articleC
151f9f17f049464b8c1c1e593a9dbbb1|None
404b11f7b1a048acb9fa6390a08f62d2|None
ab211691ead647298470da17e82c0afd|None
959ece007a974cc2bb2fcdb52c0ad781|None
551609cb098c48ba8a1f45bdf99d92f0|None
4f62c488df6c4c88a6a33a9c6c4715bd|articleC
b5c2f9a88d2149289fd94b4ab710237c|articleC
d5dc52cf42da408ab657a912ae2f8a82|None
c0d51d14aa614c719caad045646639b1|articleB
0b2762a8c5a54f9087674a52f9d86d5e|articleA
fe18988fe35042c2824d1a41657e80ff|articleC
95dd9858efc146a5913b8ac8cc6c1b7d|None
523c37fc2bea4fe8ad8770b061e0f02e|None
e4dee0a5cbf34127a404781aa369ec58|None
1c03b4a39391471bbd0417feb18b64fa|None
2b6ca856a9904a689e8e4df7a30e796e|articleC
25fed8be347f40c7aeaf3bc04de5f6b9|None
a93840070d254578b1c6ef71ebbd918d|articleC
2016618cf7c948b180c11047eb2caaa3|articleB
dc63885ec0fb432981229300be581a2b|articleB
12d577a8bd0847af808a2c2b7915c519|articleA
997cce379818434983f5ed96a2b72f4a|None
47605e482a5d429f96ead58b08f682e6|articleC
8b74b205db3c49a6b1f4eb1e81aa94e8|articleA
9a86c4b167f34364bb44ac443730cb27|articleC
012451c5b940417190c8aed100efb845|articleA
c261df0d573c4fee891ec768bef10fc3|articleA
ad853168adc5422e97783b7c6b841df9|articleB
b42a3225ff2941be8030d64b4bc3abed|articleC
af089a491fce44ab8973465142a63ce7|articleA
358207bb57bc453caf0a704ade530214|None
bf9d1c96b17a4b3ca0d9872f3c41501e|None
85e7d4e931e8404f919f9201da72f97f|articleC
558ca7e2904c4582977bd2c6a630c05e|articleB
baf037385d0a4e3faf75ea789fafa633|None
5de73aed644a463b83b09c4da8ff7378|articleC
9b9786bd6f584314b67275e9b8660925|articleB
bfa04cea39fe43fdabece9dc8a85b6a2|articleB
5088818459974cb9a1eb59e221fae11e|articleB
b5fa2dd6b0d840e1a6238143d919c64b|articleB
035cf4c0a28c4f9eb98b70839f961a31|articleC
01280e2523dc410b8c90209f221db185|articleA
0ecf2f52af314195a037ecb3e10caa46|articleB
d91c8bc9116a44029d7abc8ee50bd653|None
a8bd10a6d3d144c0a3433c202417a641|articleB
474790b9c9884eecb156e7aa669d3ec4|None
b1b67a23646e46f799b5c88b35cc17ce|None
b52bf02803bb439fa0fc7b1eb56f440c|None
da1cd6bd9bf945038c647c7493eeaf26|articleA
62d2535a1938467abd4cb4ff022214e9|articleC
478d7f74359346fea5dcba827a099d03|articleA
1a5ed573eda84f65887705e3760a1bc0|articleC
b5a57cc5885c4e9fbf4bab62f7d0dcb6|None
afefe2338828405ca0d04cc4e6916338|None
be868c15a6824ce19c38b65c370e65b2|articleC
a4e60806d2704b6c830dcfaee481842b|articleA
0964fde2e3a84bc2bcbcc5a2b346799e|None
fe37ee27165544eb9df1b2721b72e073|None
ab8d2c97e5b44be8a1cab342d330e50c|None
1338be0eebeb4daf846a401b4bfd6e0d|None
c34e3886497e4ae0a931a13d9bdf02e2|articleB
32d411e10faf49919f4de1f58f17c404|None
a663c6d2a0c74affbc49791a5fbe4189|articleA
9c5c7d08048f49118b692e1f6e6362ca|None
89450aecb4b84cfa9a2104a3d73c5417|articleA
136da1e468884535a3f2d9db1afce897|None
61809bf9da324b1d82ff8091a1c7e6ea|articleC
d2c5db44c75e45fcbbc88c68b8433204|articleC
d58e04607cb34130ba29aa8242941ec1|articleB
afb93cfdc44b4f8785a7bafdd0aeb11f|None
52584ff0226740e09273895a6dde1f9d|articleB
7fdf3608fa034ad2b1e79dc69d4a5e9a|articleB
171c99dcb8ab4b5dad5e85df9bdaa8a1|articleA
51b972adb80b424696f5284eb8d364dd|None
808c15a07ff24a2db5d2318c38641920|None
a5184ec0dad342c2aa2a1952fda443f0|None
f452dcdfafdb4d6280d8f35d7a230c98|articleC
09a82288945b4e609ba8baa8e78accb8|None
3af593f738db4732b45ff95c6d223827|None
1bd72f058869475b8638581ef05d7598|articleC
d192af5a8ba04af38266f6372ceecdc0|articleB
798a034717054e948402d02fbcd0d937|None
c9d13cf35e554c748ec41e7382b64f07|articleC
557c89a5e9674924bc84899d3490f843|None
00d1a39263184b9a88ec7f3303a3c845|articleA
97561ae6c6f44bc2a0d431566d65032f|articleC
2f1a9f80f0994a628045efbdd51ef1f5|None
cb16c0c4526a4ed1bad7f814a145e3ed|articleC
2ef32e1ea3de438a99b77797527cfd89|articleA
b5d12c8412a0442d903f221499e2f933|articleC
cce74531d92648aeb019aa310675d10a|articleA
a88c1c713fcd4326bb051769c89ab72f|articleC
0a251b565b6e458b896a3682fabbe340|None
2b4afc6e411c450996834b733b43e707|articleB
ef48253e9ad542d6b69541d6b323bbbd|None
c1d59f41ccc6445198991fe31d22fb12|None
dfc3b972993b4e87a8534584f12dd33e|None
ba9629cffdba42aa941bf58b690e9ee2|articleA
b61c6ab044ba4b14b180fb4f7a5f9d91|articleC
bc0e7e588f6b47e19e6969e94cc15b9f|None
71094962a62d40b89ea46389ad854992|None
cdf00c04cd4b4d80b171428465107135|None
c50e53f022274e5d9d885013385c09c9|None
1d59c8dde4514f3f97231a67a7a3aae8|articleC
4eec0e0f819c4f16be0695374674c7c7|articleA
d7663d108052415e85e8bf2c762b5f05|articleA
bf06310966af44ebb204f871d2ff8f94|None
25da6a8c1c80483fb5ac759e6d51316e|articleB
34d7e6dbe6a74868a335910444cfbc19|articleA
34120e62bcc140b5803c2a2f1f1acc9a|articleC
028aa695ddb647849c8e09096739cb31|articleB
c26e7460b7b544019912576bd84a1eca|articleA
2bacf7d3303545a6a6b5a3750a684bc3|articleA
445ca908231e453f95493a095a766beb|None
9d9dda059357458ebf099004d68f2277|None
6466debdbdd646598bcf77befd82b8d8|articleC
f3d5a57f843242ecad610cdce61e3ad2|articleB
01acac8ba3f14d5ab5553f6e45ab54c9|articleC
51cc071bed824425bc9cad0695fa5ce3|articleC
a7de948695b74f44a02187d8465d5ee5|articleB
d34651ae10af4797bc33704c7b3adf18|articleA
0781772913ef4485aba019c6295c6985|articleB
7e0ecd5d9c494762bc28dd13e1a9c054|articleC
ad22118d489345419f85eaf3771c4ec3|articleA
63840a1a40bd4949ae89c20353185c9a|articleB
0969667502384c549d02a2b85cfe91a4|None
edd8bd6859b641fea3fc41b9bdd2647b|None
23dbf3a795284866b8404dd75c321d80|articleA
bccaf5a21bc24076aa9b73cadb7be553|articleC
76781a9971eb49adaf10bc5df34ed675|articleC
5c8ebb11737040f78cdddfabf497165b|None
7b7ffe3856c94e58a7eb4932aa91ab9e|articleA
5404ac20dc5c48019b431ef6c1c0b640|None
be3a0107988b41289ce1ffe8ea24a1a9|articleB
f666064976004372a277e11ac1e2597d|articleC
66293e78796d4628a7b011e6ca883f32|None
5b481c02386046918fc3d44c656d5978|None
208dfca388c546c5b1d4507705eb4adf|None
f6a987ac41ad432d87b677a6046e29cd|articleB
704f2031101e4880b77ec53c7786e16c|articleA
3e5a30aa87bb4243a68da3085011a504|None
138f4f1fc7ea4e12ae5145835acefe30|articleC
f7e16ccb109040458b07c38d61780805|None
6188fc82674c4c59b769ed40b4d41ed3|articleA
05a5ed082de744f594527b380b5e5460|articleA
2071b147891f490499350cd6496ef7b2|None
33e12200a5bb4c3b9d9ce530a57f3a6f|articleC
fdcea2f5f927468eb9c7df4ae7106cf0|articleC
4d14889288b2482596491b52afb64742|articleB
b9b6b48dc2784c14a1a527fa2e549e1a|articleA
5bc23c96433746b0bc135f224291832a|articleC
8105dfb2e740486b85558188111a892e|None
e6d67edb6d234a01b15d4a8defb3b945|articleC
07d793b7d04b47c2b8c3343f5a02177c|articleA
63b91a9b45374591bdcc84efd4545bb9|articleA
a67ba29e8b5e41d49336376a16e3ebac|None
c4241e04e70f4758a18fbd1292e751f4|None
86950176a4104e65a654c1ba0e15e882|articleC
83c40165b46e49b6b565369cf8c0d911|None
36b47feb534f4ec6ace759d68626643f|None
bec2957424184215af12936ba479e285|None
a5165ab664b6464d8a9901f2964136a8|articleB
31892ef49248445d8d25b53f3039c967|articleA
964a695aadc34dc4b83580463d262546|None
b1b7a30197c84b3192325ba4525c0fbd|articleC
468a5e4ab53c47e8828306dd67ee1eff|articleA
931b736c44ed4f82a1cf74ee099705f1|articleB
0d7a12bac9ed4e3db78f036f384fae62|articleC
0fa81f8548364c0b9c48189b4cc652c2|articleA
b66164fac4114b5ab9fd6bb0327bae4f|None
1c94bd3541734f7583e8722eb8c27eda|articleC
f10ce486c2b84563b37682c169faca43|articleC
7ddee881b72e4b09835326989c899810|articleC
9feef7de13e04c08b6b32937c0b54210|None
e02b617df3e74cab8c61d967d95847cd|articleB
a55bc3cc77774d0c9d3f8fb6bf0f2eeb|None
76041134aab849ec9168054483b22b97|articleB
41b1024286fa4338ba7e3166bdcf6e31|articleC
d6eed8cca55840bfa4768bddeef47c82|articleB
c4fb29414f954f05a6526ac264f2e861|None
55b50a4c4346424a874e22c888463480|articleA
754485493d6a4361aeee49961105041a|None
2009cc98fd474ce2a4a6297d2210e517|None
8a6e229a62d344e1bdd1de9f2d4b8ab6|articleA
1d11b81c89d944ae9417c233e5200f75|articleC
6587de0ed4ab48589b30afda68d169fb|None
22fa77d6516f498b910c4c840fe350b6|None
43171fe01a8f4bed94213538424432cb|articleA
b772e5621d884c2e8a2c92a49e550b17|None
5b92c21d73524d2abc4c54b6d0b7ca96|None
90f98df8602e483eaeddefeaab51441b|articleC
c34761b8dfe34886b4228be55b916ae4|articleC
c4d0463cae7d4cdb83459f277d933899|articleB
087a7bbf04ff42d8a6c52318419d10ac|None
3378974b54d24382b86f805ab68282dc|None
34c46f6592344639aa5194ab10bfb730|articleB
4cd71c6d4eae432db8c5d4321322ad12|articleA
3aae19030cf04432a9110464f65eea9a|None
10822c63cca146bdab41ef7fbca572b0|articleA
932a7635361d4f26b220dabaee64dc69|articleB
79c29a7a03e7421d87db0329cbabb776|None
bc4763a7cb524164a1c73854034848af|articleC
4aeb88e0773c4708a658087911386ff8|articleC
580409fcc1304ab1addc85672e02a07b|None
363a65210c1a48cb93cb231235def04d|None
5b4a9e7e81ae47528a85f8bccf797161|None
eae699bf55244d96bef7f2767e7071a2|articleA
02d0a55e16934d9e897e15f9fcfce7f5|None
999cad69c514469091198c2ca168b305|articleB
b39f3b96e9614bd08c105ac2a304a875|None
a03bdca83b2d4de7b5d7401ca8e276d3|articleB
963a092108784f44a0d4d6dd50fa0d32|None
0d4faa59d7db48d0a883e3be6dc01d3c|articleA
51ae547ac2c54d6589bd345c0e3e215a|None
30b8a062cae34f64baed43c9d3e844ec|None
7193bb64448b4c66bc4d88f0dbc6dba6|articleA
786e57ceacf04adea39c2b91ca4f2abe|None
70cbb3446e8e499a878006aa7398be94|None
374f0b4e88134985aaadd621c8b1e021|articleC
79c36958c6cb4fd09505d659dae18d7a|None
abc35cac064a4e2fbb43d083e09c5487|articleB
34f414d5a2d64229b9e17f9d21c63f03|None
92206126e36e4200b56ace6d5ec8ca4e|None
84a0d171439a4a0ba388ae67a1874338|None
cc221fc5a1044614820d5e27c1238577|None
be79c576a24a4afc98dfc629569f7a4c|None
cdd2d48db601451eb9af3b6359e1afbe|None
49cc730acc3249cdb54b9a58e5dd2655|None
f60a0b20c8e140bd9fc2c369dc8e8419|None
d886025c1cc04525b6f4d721f6bab7c1|None
2c22518fb54942b3a657a98d1a7a6169|articleA
1d5d20b60be44fb0b872a0c1daf4a96a|articleB
c1e8304b31b047ddbe38f09e6397b04d|articleA
aec2101ee6144276b80edeb786e35197|None
5d82ef6828464087866056b2eef7142a|articleB
2733f25d2fb3402a8f659c1a34a26be1|None
0e9c296dd92a42c1a40d4090be375973|articleC
9006d94d895041d1a99be4fc90215e3b|articleC
2d7f6cbe76f9474b816575e8ae50db65|None
96e97b68efb44e489563e3834159ebd7|articleC
9b3b4fc23c984e44ae6c477c75f07a11|None
811d6ac790bb4d5382c97ca089b80f80|articleB
6df98506c0e2449bb4862df8fd6db909|articleB
45bddf4989d242b9a4fa8b72178e7a90|articleB
151074866caa4e88acc99fbee8567680|articleA
a9a403678ef14dd484bb404b402741b3|None
8793439e47184d08a5fe8abcdf15ef25|None
49f4fcd135eb4265a67d42b4018b1309|None
131db7381b1f4ae7b9f5c3ff2cfad296|None
790a261867474e879aec1a76bf30579e|articleB
b0463196ca6444878324409847e6f3b7|None
e7472043de26455db4e4dab351847301|articleC
5f50591882b84d1ca00a255c6e5a9348|articleA
33cde6b8833f468f83811aa83c24f056|None
8d851b5d23b04ce0a6dfc12bf9da0194|None
adf42b7ddfc54f08ab6290b3e5c1aa2e|articleC
01945d7f06a54ed2a6818bc3daf56932|None
f0847d5477c5403a8004cae1e8a550db|articleC
403f893798e546c4ade493aa1cda25c4|articleA
c9198e2871094f0b8695b08d6ab4b4b5|articleB
a3cc3bfe66ce42f09fb4cad487240244|None
808ff8724cd6422ab1b6e2aa1f59e31f|None
c0e25d9970b24474acf26ba96b67f3e1|articleB
6a45f66b98ed48f3b174ab3c2a606bd7|None
cb700c5e940c40e9a3442cc4f5e4980c|None
918ec461d99b4cf78e08d07490131fff|articleA
48df36d802384eb9b1c608818d94f917|articleA
0ac51ce6b78a46749a494e5323b83e61|articleC
c045661de13f4ca98677e3ebbd5ac3be|None
9effcefb76b64128b411c0e2383a0355|None
be679e2f406e44938fbefd02387637da|articleA
692408e41c0342b69ec38c831f019fb0|None
8334f548989045d88716007ca8525e84|articleC
87e10900c46a4e46b700bbaccfe5c6b1|None
d027e2d3b5354d1c8631faf105ac6dbd|None
9a7ee67dfed94712b800614ddebcb45f|articleC
799d4cad4e304940b3980a0312f78301|None
e17b2301f6d54347a4c48b4c5a97e583|None
a235a2e78b684b1ba809a731abc6ad69|articleA
d7eeb17ed71546d4bffe5114f2aa7fc4|articleA
239704186719424ab91498ff92fd09d1|articleC
581664213ad54d51bdfc39c2667a4eb0|articleB
ef4fa7788db5454b9636f4f5ad15549a|articleB
8bc036cc4e9e45b09d7d4b6d5575cb90|articleB
79eddf9e0121431b8663640a54f8582b|articleA
c3bfb2d2f940443dafa06d67af6f0214|None
3cf8f9337b1d45c99d35bdb40990e13d|articleB
9f4aeae42b4c4e3ea8dcc18b13a06c00|articleA
d21ff605c36e4e00bf282eba78510645|None
7a1b96a941db4ebd913f5db65135fa9f|None
c3d15c2090094225a3a48c5334059f12|None
102d41925c9246b29bb16794dcfe6edc|None
db9f83ff153b41a5a488f79fe7ef784c|None
1a83ac2f44bf4bf19c784ddbe243a5c7|None
076990b3ea9c4d7f9d6a614b8309ff7e|None
2f7500a83c2a4402bdda81e97a08e4ed|articleB
67f5f61f86d24d879c516fd117b54eff|articleC
214a0c7e508b4dc9893ceb1929305384|articleC
7ef9a463b2cd4b6094a0f5def471c995|articleB
41609218234b4641aacf7543ce4423df|articleA
d98e997d00f84423ad262d5a61ba3a5f|articleB
df262ce4df3a4e2aa604f914d90651e2|articleA
87e046c7f927415eb5a0ee323b028f16|None
85069c176582425ca43d8f843af997a6|articleC
f2378bde23d44b3eac847d1b6641e70d|articleA
1ba8d3953df7405aa0a87236ba8168d1|None
17062259023e4f199dd61731b46f1a94|articleC
7fdb6c0879f34ff29b970894866094a7|None
ee8692664d3c4aeaa32189f70a256f4a|articleA
7c5fc1a6d79443aca9add5ac4ae00c63|articleB
ee78027f964749ffb1db9313c33c3566|articleB
705db6e7d19d47fe9b6da0f1e53833ba|articleB
9f74919945594a0285276cf0aa44a7e5|articleC
a3d3f7b599b84ac3920748f7cd602302|articleA
994e5d7b22d54847bfa39063201d2ec5|articleC
eae784310ec743a0a9dd32dac3ce3545|None
ec2b01b57ee349da9400855e542d6bab|articleC
594dd933dfaa434db17fa0c034dc32f5|None
1aacbe29fc8049e6b97d2b31aad12a32|articleC
11c0bad2fb0d44a4849fab1a8f07e06b|None
5eb3e1a7203746f9be4669f6d99d9d48|articleA
f64330c1839a49c99a9de18ae569c945|None
5e57f627beed456994b0f6edc00f312d|articleA
362dd1f73c5e4421b68bf00246cb534e|articleC
867cabcc0b0f483badaea8fef29986ea|None
a914206a7d9f4fc0bcbe0108c440fdf6|articleC
b8ebd87304ff413da479b677595268c7|articleC
36e271c16ca84f3f8fa837277c600e6f|None
6c9f07d7cda64b9388377eee68dddf67|articleC
e2fcc191524149a581dc0e8fdb54bdb8|None
a70a07d1eaae4d9aafa5ad0c7857c87e|articleA
3c39bf3bc07a49d99f44e5e4b36a7b03|articleA
4a9ccd141bad4a5e8da51b6f5298683e|articleC
366bec46ba974564bc8e4d7299bda296|None
fa26d628da9e47b496f321759ae55f10|articleA
47c5f82dc73b48b4a922c1184a5744b1|None
d44c943e7508400d8bff771394b2b0fe|articleA
28f954c1367544959b7d52bce9c56680|articleC
955b53ef31e5497786c080c3423305ca|articleC
c6313685a9ea42a1b0e5c0f938e66ba1|None
c431be84dac249c3984e8fb812de608a|None
951a01fe27c746e9837cff727e426efd|articleA
0c7e93b251194477997ab927dda7e060|articleC
a483c9d1fc5e49f18a21ca7e3d4dd404|articleA
e5d15f6f2ee0404eb0b5ef6c209ac83f|articleB
144cbfd0cdc94629b4acc341732ff731|None
5c5e06dd767b480e90cb53ad35260f91|articleC
a6b89a4a1ba34bc782351c1286579c79|articleC
ac8983333bd046c1a945bcbcd1a04c05|articleC
309330de182a4d429fdd350789c63af5|None
b0e1d1f100614faf9e3c19242db73fe3|articleB
0f08ab895f44450997ee8cf5def1d966|articleA
831c026e3f5a4501897d90c8e339d625|None
bbfa38a843a440b693857e0a0ea6a2ba|None
b6d9986f4e124511baebef532b00b8ab|articleC
510caabec027408ba16ef3f1e6087133|articleB
9792f23ba46d47d68148411203c4799c|None
ee8a6e9a1bef465cb8ef528145eeaea1|articleC
614e820bf3e74322a98701e38a2ca0ca|None
eee5e79d57fe42c6ab8bc9b2cb417d01|articleA
31e809f16d9b4045ba93f6ce120f9a43|None
d5f5d8a9e2914ddda628e790a542cb0b|articleB
1edce0bc9b864af5ab1004ff505ead01|articleC
7190362bee214761b955329b484a2e1e|articleA
349ef05abd3a4f079d7bfa620caed9c5|articleB
012e8b4ffc6842ab89e59c46beaea56f|articleC
fc3f644cd34740e3b8eff4be3571760a|None
c241074cf960423bbf4aee0bd901136b|articleC
9748989709e849d7a679a4a9986f6f4e|articleA
b883dd43e2de45ce9e36a44c331ac359|articleC
160210237101433fb480e1e97458ee50|None
34728160dd8440549d7ae55de02d0a8d|None
bf909887d4774fc5820f5270e919ee56|articleC
1741645d7a1942c08df08a4726f22f89|articleB
6c7f3ae835c74bbca60c58a447e4645e|articleC
d06cd5e38eb84020bea8ee9a64244665|articleB
ca7f4ea634914213be1cbd32c90a96a2|articleB
e827680a785545058c52cfdf0a4f2a32|None
e0ab749240684bec9cac08c1920b7beb|None
6537a8364d7f422a8b81eeb522825523|articleC
